"날짜","대여소번호","회전율","월","평균기온","강수계속시간","평균풍속","평균상대습도","평균현지기압","합계일조시간","일최심적설","평균전운량","평균지면온도","안개계속시간"
"2018-12-02",1653,117.39,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1654,46.15,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1655,48.72,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1656,57.89,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1657,23.53,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1659,52.38,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1660,55.56,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1661,71.43,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1662,92,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1663,91.89,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1664,16.67,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1665,70,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1666,44.83,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1667,52,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1668,100,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1669,67.74,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1670,50,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1671,50,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1672,36,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1673,93.88,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1674,50,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1675,25,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1677,26.67,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1678,26.09,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1680,36.36,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1681,51.61,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1682,60,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1683,73.68,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1684,77.42,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1685,56.25,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1686,76,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1688,75,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1689,93.33,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1690,80,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-02",1691,50,12,8.2,0,1.3,50.1,1013.1,2.7,0,6.5,5.1,0
"2018-12-03",1601,76.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1602,44.44,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1603,46.15,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1605,26.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1606,50,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1608,51.72,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1610,34.62,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1611,54.84,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1616,52.17,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1617,17.39,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1619,59.09,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1620,47.62,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1623,24,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1625,66.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1627,26.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1628,15.38,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1630,27.27,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1634,16.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1636,79.17,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1637,114.29,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1640,41.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1641,6.25,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1642,54.55,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1643,75,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1650,13.33,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1651,28.57,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1653,96.43,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1654,23.53,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1655,31.82,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1656,65.22,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1657,16.67,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1659,18.18,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1660,18.18,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1661,41.18,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1662,44.44,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1663,44.83,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1664,8.33,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1665,20,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1666,40,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1667,43.75,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1668,50,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1669,73.33,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1670,30.77,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1671,22.22,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1672,27.78,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1673,57.89,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1674,31.58,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1675,20,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1677,8.33,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1678,10.53,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1681,27.27,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1682,40,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1683,23.53,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1684,52.38,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1685,8.33,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1686,64.71,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1688,23.08,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1689,33.33,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-03",1690,36.36,12,11.5,13.25,1.4,87.4,1005.9,0,0,9.9,9.4,1.05
"2018-12-04",1601,92.86,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1602,54.17,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1603,33.33,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1605,73.68,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1606,68,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1608,56.25,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1610,55.26,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1611,86.05,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1616,53.33,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1617,25.81,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1619,75,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1620,73.08,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1623,62.5,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1625,72,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1627,30,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1628,13.33,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1630,70,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1634,15,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1635,38.46,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1636,102.5,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1637,64.91,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1639,45.45,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1640,40,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1641,38.89,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1642,136.36,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1643,64.29,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1646,38.1,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1650,64.86,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1651,12,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1652,16.67,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1653,63.16,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1654,23.53,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1655,46.88,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1656,93.94,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1657,72.22,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1659,23.53,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1660,50,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1661,51.72,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1662,66.67,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1663,108.57,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1664,23.08,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1665,60.87,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1666,72,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1667,51.52,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1668,90.91,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1669,87.5,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1670,55.56,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1671,50,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1672,17.39,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1673,93.94,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1674,83.33,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1675,43.75,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1677,46.67,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1678,38.1,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1679,23.53,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1680,30.77,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1681,53.33,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1682,77.78,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1683,45.83,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1684,51.35,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1685,50,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1686,57.58,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1688,72.22,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1689,47.37,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1690,25,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-04",1691,83.33,12,6.7,6.75,2.7,74.9,1009.1,2.1,0,7.8,7.5,3
"2018-12-05",1601,78.79,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1602,36.36,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1603,107.69,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1605,52.63,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1606,58.33,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1608,115,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1610,48.48,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1611,76,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1616,60,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1617,28.57,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1619,74.29,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1620,91.67,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1623,47.83,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1625,69.64,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1627,36.84,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1628,60,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1630,42.86,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1634,52.17,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1635,21.43,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1636,92.68,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1637,66.1,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1639,14.29,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1640,60,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1641,31.58,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1642,92.31,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1643,76.19,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1646,13.64,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1650,50,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1651,10.71,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1652,27.27,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1653,97.22,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1654,22.73,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1655,61.76,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1656,111.11,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1657,38.1,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1659,42.86,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1660,30.77,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1661,67.86,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1662,85.71,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1663,105.56,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1664,27.27,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1665,58.33,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1666,77.78,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1667,63.33,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1668,97.44,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1669,50,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1670,55.56,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1671,61.9,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1672,42.11,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1673,89.19,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1674,53.33,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1675,37.5,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1677,41.67,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1678,28.57,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1679,25,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1681,66.67,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1682,39.29,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1683,80.77,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1684,62.96,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1685,60,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1686,77.27,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1688,45.45,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1689,25,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1690,38.46,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-05",1691,75,12,0,0,1.5,39.5,1016.5,3.1,0,6.4,0.8,0
"2018-12-06",1601,76.47,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1602,54.55,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1603,80,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1605,36.84,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1606,66.67,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1608,66.67,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1610,55.56,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1611,92.86,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1616,78.38,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1617,33.33,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1619,75,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1620,64.29,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1623,45.71,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1625,54.84,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1627,50,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1628,46.67,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1630,35.71,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1634,42.31,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1635,40,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1636,113.89,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1637,111.11,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1639,16.67,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1640,35.71,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1641,25,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1642,100,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1643,169.23,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1646,38.46,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1650,50,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1651,19.23,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1652,33.33,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1653,72.22,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1654,30,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1655,92.86,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1656,75,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1657,63.64,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1659,61.11,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1660,64.29,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1661,61.54,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1662,76.92,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
"2018-12-06",1663,89.74,12,2.4,1.25,2.3,50.5,1012.9,6.2,0,8.1,2.6,0
