"날짜","대여소ID","회전율","월","평균기온","강수계속시간","평균풍속","평균상대습도","평균현지기압","합계일조시간","일최심적설","평균전운량","평균지면온도","안개계속시간"
"2019-09-20",1660,80,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1661,87.04,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1662,124.53,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1663,153.47,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1664,76.92,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1665,70.27,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1666,121.43,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1667,84.91,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1668,113.19,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1669,116.42,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1670,92.19,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1671,100,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1672,78.85,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1673,107.03,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1674,124.24,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1675,71.43,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1677,96.43,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1678,60.61,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1679,43.33,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1680,23.08,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1681,89.13,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1682,74.07,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1683,94.83,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1684,109.8,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1685,95.56,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1686,119.3,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1688,115.15,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1689,97.5,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1690,130.95,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1691,86.44,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1692,93.75,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-20",1693,75.86,9,19.6,0,2.1,52.8,1007.5,1.3,0,9.4,21.5,0
"2019-09-21",1601,140.48,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1602,140.91,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1603,104.65,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1605,96.92,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1606,120,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1608,119.46,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1610,116.3,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1611,92.14,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1616,118.26,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1617,81.4,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1619,116.92,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1620,90.2,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1623,80.39,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1625,91.49,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1628,82,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1630,114.89,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1634,81.36,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1635,41.67,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1636,104.72,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1637,104.35,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1639,105,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1640,74.07,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1641,107.69,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1642,85,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1643,139.34,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1646,16.13,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1650,111.32,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1651,84.31,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1652,64.71,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1653,97.4,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1654,97.22,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1655,112.24,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1656,106.15,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1657,71.05,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1659,73.91,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1660,71.88,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1661,91.11,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1662,117.31,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1663,129.21,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1664,61.9,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1665,80.39,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1666,89.74,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1667,88.68,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1668,120.24,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1669,100,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1670,93.88,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1671,68.42,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1672,104.65,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1673,95.31,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1674,91.49,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1675,64.71,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1677,100,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1678,40,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1679,48.15,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1680,41.67,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1681,76.6,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1682,81.82,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1683,84.09,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1684,140.54,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1685,73.33,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1686,132.88,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1688,116.36,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1689,96.77,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1690,159.26,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1691,98.15,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1692,105.36,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-21",1693,76,9,19.6,0,2,60.3,1009.1,0,0,9.6,20.8,0
"2019-09-22",1601,157.14,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1602,68.75,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1603,127.27,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1605,96.88,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1606,116.67,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1608,94.17,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1610,92.45,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1611,79.17,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1616,98.8,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1617,56.92,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1619,97.73,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1620,57.14,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1623,80.65,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1625,85.56,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1628,66.67,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1630,82.35,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1634,90.24,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1635,47.06,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1636,114.08,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1637,81.4,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1639,110,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1640,67.5,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1641,50,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1642,63.64,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1643,173.33,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1646,36,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1650,92.96,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1651,47.37,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1652,21.43,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1653,89.25,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1654,54.17,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1655,86.11,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1656,109.62,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1657,52.63,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1659,75,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1660,90,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1661,129.17,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1662,75.86,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1663,87.84,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1664,35.29,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1665,90.32,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1666,76.92,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1667,74.36,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1668,109.62,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1669,96.77,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1670,57.45,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1671,53.66,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1672,45.71,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1673,96.92,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1674,113.51,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1675,35.71,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1677,52.38,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1678,35.29,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1679,47.37,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1680,14.29,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1681,78.79,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1682,72.41,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1683,82.05,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1684,131.48,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1685,70.59,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1686,85.37,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1688,100,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1689,114.29,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1690,100,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1691,79.41,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1692,86.49,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-22",1693,45,9,18.6,6.33,3.8,63.4,1003.2,0,0,9.4,18.5,0
"2019-09-23",1601,158.7,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1602,114.58,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1603,155.56,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1605,98.25,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1606,97.37,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1608,115.65,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1610,108.57,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1611,103.27,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1616,108.06,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1617,85,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1619,107.27,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1620,112.28,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1623,86.21,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1625,97.6,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1628,84.21,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1630,105.36,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1634,61.54,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1635,42.11,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1636,109.68,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1637,110,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1639,90,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1640,140.62,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1641,44.19,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1642,119.51,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1643,151.43,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1646,76.47,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1650,97.33,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1651,64.58,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1652,66.67,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1653,96.3,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1654,60.71,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1655,95.05,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1656,100,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1657,71.64,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1659,96.23,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1660,93.55,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1661,87.8,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1662,126.67,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1663,127.62,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1664,69.23,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1665,100,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1666,88.68,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1667,85,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1668,115.66,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1669,98.53,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1670,97.22,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1671,101.61,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1672,52.17,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1673,103.23,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1674,117.74,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1675,105.26,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1677,100,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1678,58.33,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1679,74.19,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1680,81.25,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1681,102.86,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1682,66.67,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1683,72.73,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1684,134.48,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1685,71.74,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1686,121.54,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1688,124,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1689,92.86,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1690,87.18,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1691,93.02,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1692,97.37,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-23",1693,92,9,20,0,2.2,51.1,1004.4,9,0,3.1,20.2,0
"2019-09-24",1601,172.29,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1602,102.22,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1603,157.14,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1605,117.24,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1606,112.2,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1608,110.13,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1610,111.7,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1611,105.29,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1616,109.09,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1617,94.94,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1619,97.01,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1620,90.38,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1623,102.02,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1625,113.19,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1628,102.86,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1630,102.27,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1634,87.72,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1635,50,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1636,102.63,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1637,97.32,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1639,100,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1640,80.43,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1641,66.67,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1642,126.67,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1643,207.89,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1646,52.94,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1650,100.98,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1651,88.46,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1652,71.43,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1653,97.76,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1654,62.86,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1655,102.35,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1656,94.52,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1657,80.39,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1659,83.33,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1660,73.33,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1661,92.16,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1662,143.9,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1663,122.22,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1664,83.33,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1665,91.67,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1666,75.41,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1667,91.3,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1668,121.28,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1669,98.33,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1670,81.97,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1671,119.61,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1672,79.07,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
"2019-09-24",1673,102.75,9,19.8,0,1.8,61.3,1008.6,11.4,0,0,23,0
